Año,Mes,Periodo,Infraestructura,Aeropuerto,Tipo de ingreso,Rubro Ingreso,R. Ingreso - Ad. 1,R. Ingreso - Ad. 2,Importe por Servicios
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,35.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,80.90
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,1.80
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,6.60
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 10 hasta 35 TM,-,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 100 TM,-,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 35 hasta 70 TM,-,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 70 hasta 100 TM,-,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,72.90
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,168.40
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Con Pasajeros,-,339.10
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Sin Pasajeros,-,0.00
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,8.30
2019,Abril,201904,ADP,Huaraz-Anta,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,21.50
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,187.70
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,"1,326.70"
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,814.30
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,864.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,"34,386.20"
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,"50,076.70"
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.50
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,"99,104.20"
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,684.10
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,613.80
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,171.90
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,77.30
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 10 hasta 35 TM,-,325.10
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 100 TM,-,376.80
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 35 hasta 70 TM,-,"7,217.00"
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 70 hasta 100 TM,-,"10,330.30"
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,"2,408.60"
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,"2,973.60"
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,"18,842.60"
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Con Pasajeros,-,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Sin Pasajeros,-,0.00
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,"2,068.80"
2019,Abril,201904,ADP,Iquitos,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,T U U A NACIONAL,-,-,"1,110,815.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,-,-,"7,367.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,-,-,"16,991.00"
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,42.20
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,368.90
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,"3,148.60"
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,333.10
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,"1,396.60"
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,351.60
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,114.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,83.80
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,32.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,534.40
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,376.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,"1,583.40"
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,22.30
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,2.90
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,0.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,629.40
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 10 hasta 35 TM,-,246.10
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 100 TM,-,0.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 35 hasta 70 TM,-,489.60
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 70 hasta 100 TM,-,139.90
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,242.10
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,0.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,336.70
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,"2,863.80"
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Con Pasajeros,-,0.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Sin Pasajeros,-,0.00
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,286.70
2019,Abril,201904,ADP,Pisco,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,125.90
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,71.20
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,0.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,357.40
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,710.50
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,"23,058.90"
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,"48,963.30"
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,15.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,0.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,16.30
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,0.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,14.70
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,22.50
2019,Abril,201904,ADP,Piura,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,25.90
